datetime,irradiancia_kwh_m2,temperatura_c,humedad_pct,viento_m_s
2023-11-22 19:00:00,0.0,24.53,87.7,2.48
2023-11-22 20:00:00,0.0,23.92,91.47,2.37
2023-11-22 21:00:00,0.0,23.44,94.47,2.25
2023-11-22 22:00:00,0.0,23.1,96.63,2.13
2023-11-22 23:00:00,0.0,22.93,97.83,2.05
2023-11-23 00:00:00,0.0,22.85,98.49,2.01
2023-11-23 01:00:00,0.0,22.81,98.93,2.01
2023-11-23 02:00:00,0.0,22.85,98.91,2.04
2023-11-23 03:00:00,0.0,22.89,98.8,2.06
2023-11-23 04:00:00,0.0,22.97,98.3,2.05
2023-11-23 05:00:00,0.0,23.0,97.96,2.0
2023-11-23 06:00:00,87.65,23.5,95.54,2.04
2023-11-23 07:00:00,290.92,25.14,87.88,2.27
2023-11-23 08:00:00,495.7,26.8,79.29,2.3
2023-11-23 09:00:00,621.5,28.05,72.93,2.21
2023-11-23 10:00:00,721.4,29.04,68.41,2.03
2023-11-23 11:00:00,762.8,29.78,65.01,1.86
2023-11-23 12:00:00,721.55,30.15,63.01,1.74
2023-11-23 13:00:00,590.5,30.23,62.16,1.69
2023-11-23 14:00:00,420.33,29.97,63.11,1.71
2023-11-23 15:00:00,226.3,29.16,67.26,1.72
2023-11-23 16:00:00,48.17,27.95,74.76,1.66
2023-11-23 17:00:00,0.0,26.39,84.11,1.49
2023-11-23 18:00:00,0.0,25.92,86.64,1.51
2023-11-23 19:00:00,0.0,25.62,88.25,1.52
2023-11-23 20:00:00,0.0,25.34,89.56,1.56
2023-11-23 21:00:00,0.0,25.07,90.82,1.56
2023-11-23 22:00:00,0.0,24.81,92.09,1.52
2023-11-23 23:00:00,0.0,24.56,93.45,1.44
2023-11-24 00:00:00,0.0,24.33,94.36,1.41
2023-11-24 01:00:00,0.0,24.12,95.05,1.45
2023-11-24 02:00:00,0.0,23.93,95.87,1.51
2023-11-24 03:00:00,0.0,23.79,96.69,1.56
2023-11-24 04:00:00,0.0,23.66,97.49,1.63
2023-11-24 05:00:00,0.0,23.53,98.09,1.71
2023-11-24 06:00:00,78.07,24.18,95.59,1.8
2023-11-24 07:00:00,265.2,25.98,86.57,2.08
2023-11-24 08:00:00,482.12,27.35,77.09,2.08
2023-11-24 09:00:00,585.7,28.57,69.63,2.03
2023-11-24 10:00:00,633.6,29.51,64.97,1.87
2023-11-24 11:00:00,667.62,30.18,62.24,1.75
2023-11-24 12:00:00,648.35,30.52,61.12,1.71
2023-11-24 13:00:00,514.55,30.49,61.53,1.72
2023-11-24 14:00:00,355.92,30.16,63.29,1.72
2023-11-24 15:00:00,194.38,29.53,66.8,1.72
2023-11-24 16:00:00,40.92,28.3,74.61,1.68
2023-11-24 17:00:00,0.0,26.76,83.79,1.61
2023-11-24 18:00:00,0.0,26.33,85.7,1.84
2023-11-24 19:00:00,0.0,26.09,87.16,2.04
2023-11-24 20:00:00,0.0,25.87,88.55,2.17
2023-11-24 21:00:00,0.0,25.46,91.02,2.02
2023-11-24 22:00:00,0.0,24.83,94.45,1.8
2023-11-24 23:00:00,0.0,24.46,95.77,1.74
2023-11-25 00:00:00,0.0,24.26,95.79,1.71
2023-11-25 01:00:00,0.0,24.2,95.49,1.67
2023-11-25 02:00:00,0.0,24.19,95.16,1.63
2023-11-25 03:00:00,0.0,24.14,95.34,1.65
2023-11-25 04:00:00,0.0,24.1,95.31,1.65
2023-11-25 05:00:00,0.0,24.09,95.06,1.6
2023-11-25 06:00:00,75.47,24.57,93.51,1.51
2023-11-25 07:00:00,276.88,26.35,84.35,1.55
2023-11-25 08:00:00,492.83,27.76,75.49,1.55
2023-11-25 09:00:00,642.92,28.94,69.0,1.54
2023-11-25 10:00:00,718.67,29.83,64.89,1.57
2023-11-25 11:00:00,770.17,30.43,62.11,1.64
2023-11-25 12:00:00,682.22,30.69,60.49,1.73
2023-11-25 13:00:00,581.1,30.64,60.04,1.8
2023-11-25 14:00:00,426.38,30.22,61.43,1.83
2023-11-25 15:00:00,235.43,29.46,64.83,1.75
2023-11-25 16:00:00,51.58,28.27,72.29,1.54
2023-11-25 17:00:00,0.0,26.55,81.84,1.27
2023-11-25 18:00:00,0.0,26.08,83.86,1.3
2023-11-25 19:00:00,0.0,25.72,85.62,1.34
2023-11-25 20:00:00,0.0,25.36,87.49,1.42
2023-11-25 21:00:00,0.0,25.02,89.67,1.44
2023-11-25 22:00:00,0.0,24.66,92.36,1.45
2023-11-25 23:00:00,0.0,24.44,94.23,1.52
2023-11-26 00:00:00,0.0,24.32,95.41,1.57
2023-11-26 01:00:00,0.0,24.18,96.45,1.62
2023-11-26 02:00:00,0.0,23.99,97.47,1.69
2023-11-26 03:00:00,0.0,23.83,98.24,1.77
2023-11-26 04:00:00,0.0,23.7,98.55,1.87
2023-11-26 05:00:00,0.0,23.71,98.21,1.99
2023-11-26 06:00:00,93.43,24.36,95.53,2.07
2023-11-26 07:00:00,303.77,26.03,86.49,2.39
2023-11-26 08:00:00,498.38,27.28,77.45,2.47
2023-11-26 09:00:00,637.8,28.39,70.77,2.42
2023-11-26 10:00:00,730.85,29.28,66.6,2.33
2023-11-26 11:00:00,763.15,29.93,64.28,2.24
2023-11-26 12:00:00,646.22,30.22,63.56,2.23
2023-11-26 13:00:00,571.12,30.11,64.45,2.23
2023-11-26 14:00:00,412.42,29.59,67.55,2.24
2023-11-26 15:00:00,225.18,28.96,71.47,2.23
2023-11-26 16:00:00,47.4,27.97,77.48,2.03
2023-11-26 17:00:00,0.0,26.84,84.52,1.86
2023-11-26 18:00:00,0.0,26.49,86.69,1.96
2023-11-26 19:00:00,0.0,26.14,88.4,2.0
2023-11-26 20:00:00,0.0,25.69,90.82,2.03
2023-11-26 21:00:00,0.0,25.34,92.65,2.0
2023-11-26 22:00:00,0.0,24.99,94.6,1.96
2023-11-26 23:00:00,0.0,24.73,96.23,1.99
2023-11-27 00:00:00,0.0,24.56,97.19,1.99
2023-11-27 01:00:00,0.0,24.42,97.51,2.02
2023-11-27 02:00:00,0.0,24.32,97.3,2.09
2023-11-27 03:00:00,0.0,24.2,97.17,2.16
2023-11-27 04:00:00,0.0,24.18,96.99,2.2
2023-11-27 05:00:00,0.0,24.08,96.82,2.21
2023-11-27 06:00:00,65.68,24.37,95.72,2.27
2023-11-27 07:00:00,248.1,25.38,91.78,2.5
2023-11-27 08:00:00,448.23,26.57,82.46,2.72
2023-11-27 09:00:00,625.47,27.99,72.77,2.71
2023-11-27 10:00:00,732.33,29.01,66.99,2.59
2023-11-27 11:00:00,775.83,29.77,62.83,2.49
2023-11-27 12:00:00,716.7,30.21,59.89,2.44
2023-11-27 13:00:00,646.58,30.23,59.01,2.43
2023-11-27 14:00:00,480.7,29.86,60.17,2.41
2023-11-27 15:00:00,271.0,29.06,63.75,2.3
2023-11-27 16:00:00,57.6,27.84,71.43,2.08
2023-11-27 17:00:00,0.0,26.1,80.78,1.92
2023-11-27 18:00:00,0.0,25.46,83.92,2.02
2023-11-27 19:00:00,0.0,25.0,86.25,2.06
2023-11-27 20:00:00,0.0,24.55,88.89,2.04
2023-11-27 21:00:00,0.0,24.11,91.68,2.02
2023-11-27 22:00:00,0.0,23.8,93.43,2.01
2023-11-27 23:00:00,0.0,23.75,93.57,1.97
2023-11-28 00:00:00,0.0,23.78,93.42,1.82
2023-11-28 01:00:00,0.0,23.82,93.26,1.65
2023-11-28 02:00:00,0.0,23.85,93.07,1.49
2023-11-28 03:00:00,0.0,23.77,93.04,1.36
2023-11-28 04:00:00,0.0,23.63,92.77,1.33
2023-11-28 05:00:00,0.0,23.55,93.26,1.33
2023-11-28 06:00:00,69.55,23.99,92.05,1.28
2023-11-28 07:00:00,250.0,25.73,84.64,1.53
2023-11-28 08:00:00,438.48,27.25,74.95,1.73
2023-11-28 09:00:00,594.78,28.42,67.41,1.82
2023-11-28 10:00:00,688.67,29.35,62.62,1.87
2023-11-28 11:00:00,746.97,30.03,59.42,1.91
2023-11-28 12:00:00,735.05,30.38,57.31,1.96
2023-11-28 13:00:00,605.58,30.35,56.74,1.93
2023-11-28 14:00:00,457.73,29.93,57.91,1.86
2023-11-28 15:00:00,257.25,29.22,60.63,1.71
2023-11-28 16:00:00,57.75,27.87,68.98,1.51
2023-11-28 17:00:00,0.0,26.03,78.34,1.35
2023-11-28 18:00:00,0.0,25.36,81.35,1.41
2023-11-28 19:00:00,0.0,24.96,83.81,1.51
2023-11-28 20:00:00,0.0,24.69,86.16,1.62
2023-11-28 21:00:00,0.0,24.49,88.39,1.8
2023-11-28 22:00:00,0.0,24.25,90.76,1.86
2023-11-28 23:00:00,0.0,23.97,93.0,1.82
2023-11-29 00:00:00,0.0,23.73,94.59,1.8
2023-11-29 01:00:00,0.0,23.39,96.06,1.83
2023-11-29 02:00:00,0.0,23.18,96.65,1.82
2023-11-29 03:00:00,0.0,23.09,96.62,1.8
2023-11-29 04:00:00,0.0,23.0,96.62,1.79
2023-11-29 05:00:00,0.0,22.93,96.46,1.78
2023-11-29 06:00:00,88.1,23.34,94.64,1.71
2023-11-29 07:00:00,306.3,25.23,84.71,1.81
2023-11-29 08:00:00,508.83,26.71,74.31,1.82
2023-11-29 09:00:00,663.33,27.98,65.93,1.73
2023-11-29 10:00:00,759.78,29.01,60.14,1.52
2023-11-29 11:00:00,794.97,29.82,56.1,1.32
2023-11-29 12:00:00,759.2,30.3,53.53,1.23
2023-11-29 13:00:00,643.67,30.41,52.75,1.23
2023-11-29 14:00:00,474.17,30.15,53.85,1.24
2023-11-29 15:00:00,271.5,29.5,57.15,1.25
2023-11-29 16:00:00,56.12,27.98,67.68,1.22
2023-11-29 17:00:00,0.0,25.68,79.52,1.25
2023-11-29 18:00:00,0.0,25.29,82.31,1.36
2023-11-29 19:00:00,0.0,25.2,83.4,1.44
2023-11-29 20:00:00,0.0,24.85,86.29,1.5
2023-11-29 21:00:00,0.0,24.32,90.28,1.57
2023-11-29 22:00:00,0.0,23.92,93.49,1.6
2023-11-29 23:00:00,0.0,23.63,95.66,1.67
2023-11-30 00:00:00,0.0,23.44,96.52,1.76
2023-11-30 01:00:00,0.0,23.29,96.94,1.83
2023-11-30 02:00:00,0.0,23.08,97.49,1.88
2023-11-30 03:00:00,0.0,22.86,98.19,1.97
2023-11-30 04:00:00,0.0,22.72,98.65,2.06
2023-11-30 05:00:00,0.0,22.56,99.66,2.1
2023-11-30 06:00:00,84.57,23.05,97.46,2.12
2023-11-30 07:00:00,284.48,25.05,86.38,2.5
2023-11-30 08:00:00,489.85,26.62,76.4,2.66
2023-11-30 09:00:00,646.92,27.75,70.12,2.72
2023-11-30 10:00:00,743.95,28.66,65.44,2.76
2023-11-30 11:00:00,791.22,29.42,61.66,2.79
2023-11-30 12:00:00,748.5,29.9,58.87,2.84
2023-11-30 13:00:00,624.35,30.09,57.22,2.88
2023-11-30 14:00:00,461.8,29.97,56.96,2.91
2023-11-30 15:00:00,257.08,29.38,58.91,2.92
2023-11-30 16:00:00,56.4,28.07,65.66,2.67
2023-11-30 17:00:00,0.0,26.12,76.32,2.36
2023-11-30 18:00:00,0.0,25.5,80.35,2.47
2023-11-30 19:00:00,0.0,24.98,84.54,2.39
2023-11-30 20:00:00,0.0,24.54,88.37,2.29
2023-11-30 21:00:00,0.0,24.18,91.31,2.21
2023-11-30 22:00:00,0.0,23.92,93.06,2.18
2023-11-30 23:00:00,0.0,23.74,94.31,2.17
2023-12-01 00:00:00,0.0,23.64,94.96,2.21
2023-12-01 01:00:00,0.0,23.62,95.21,2.24
2023-12-01 02:00:00,0.0,23.57,95.37,2.27
2023-12-01 03:00:00,0.0,23.51,95.5,2.26
2023-12-01 04:00:00,0.0,23.47,95.58,2.22
2023-12-01 05:00:00,0.0,23.49,95.46,2.16
2023-12-01 06:00:00,57.38,24.0,93.21,2.22
2023-12-01 07:00:00,230.48,25.57,84.88,2.55
2023-12-01 08:00:00,418.15,27.18,74.62,3.01
2023-12-01 09:00:00,588.72,28.37,67.86,3.2
2023-12-01 10:00:00,687.88,29.18,63.67,3.17
2023-12-01 11:00:00,708.97,29.8,61.04,3.08
2023-12-01 12:00:00,651.97,30.21,59.26,2.98
2023-12-01 13:00:00,547.88,30.29,58.87,2.88
2023-12-01 14:00:00,395.95,30.1,59.46,2.83
2023-12-01 15:00:00,217.1,29.53,61.71,2.83
2023-12-01 16:00:00,49.7,28.33,67.93,2.63
2023-12-01 17:00:00,0.0,26.78,76.75,2.37
2023-12-01 18:00:00,0.0,26.17,80.69,2.55
2023-12-01 19:00:00,0.0,25.43,85.76,2.51
2023-12-01 20:00:00,0.0,24.83,90.44,2.45
2023-12-01 21:00:00,0.0,24.45,93.8,2.39
2023-12-01 22:00:00,0.0,24.35,94.97,2.46
2023-12-01 23:00:00,0.0,24.27,95.23,2.52
2023-12-02 00:00:00,0.0,24.09,95.92,2.46
2023-12-02 01:00:00,0.0,23.95,95.94,2.52
2023-12-02 02:00:00,0.0,23.78,96.25,2.47
2023-12-02 03:00:00,0.0,23.63,96.53,2.41
2023-12-02 04:00:00,0.0,23.56,96.6,2.42
2023-12-02 05:00:00,0.0,23.43,97.19,2.35
2023-12-02 06:00:00,77.55,23.74,95.6,2.38
2023-12-02 07:00:00,282.4,25.31,86.76,2.6
2023-12-02 08:00:00,481.8,26.98,75.89,2.8
2023-12-02 09:00:00,597.97,28.32,67.96,2.86
2023-12-02 10:00:00,705.75,29.35,62.19,2.84
2023-12-02 11:00:00,747.28,30.09,57.78,2.77
2023-12-02 12:00:00,693.97,30.5,55.34,2.73
2023-12-02 13:00:00,614.15,30.58,54.51,2.7
2023-12-02 14:00:00,451.33,30.29,55.1,2.66
2023-12-02 15:00:00,255.12,29.59,58.0,2.56
2023-12-02 16:00:00,57.5,28.22,65.88,2.23
2023-12-02 17:00:00,0.0,26.12,76.86,1.98
2023-12-02 18:00:00,0.0,25.53,80.62,2.03
2023-12-02 19:00:00,0.0,25.05,84.74,2.11
2023-12-02 20:00:00,0.0,24.7,88.89,2.21
2023-12-02 21:00:00,0.0,24.37,92.96,2.2
2023-12-02 22:00:00,0.0,24.17,95.52,2.15
2023-12-02 23:00:00,0.0,24.0,97.09,2.08
2023-12-03 00:00:00,0.0,23.87,97.95,2.09
2023-12-03 01:00:00,0.0,23.75,98.41,2.11
2023-12-03 02:00:00,0.0,23.74,97.74,2.26
2023-12-03 03:00:00,0.0,23.69,97.24,2.37
2023-12-03 04:00:00,0.0,23.55,97.01,2.31
2023-12-03 05:00:00,0.0,23.42,97.06,2.18
2023-12-03 06:00:00,73.65,23.8,95.39,2.14
2023-12-03 07:00:00,281.15,25.13,89.02,2.41
2023-12-03 08:00:00,481.75,26.38,79.31,2.59
2023-12-03 09:00:00,634.35,27.69,70.14,2.6
2023-12-03 10:00:00,718.0,28.6,65.0,2.53
2023-12-03 11:00:00,734.6,29.33,61.37,2.4
2023-12-03 12:00:00,684.03,29.9,58.27,2.24
2023-12-03 13:00:00,597.78,30.1,56.59,2.13
2023-12-03 14:00:00,437.73,30.02,56.15,2.09
2023-12-03 15:00:00,242.98,29.47,57.64,2.13
2023-12-03 16:00:00,53.65,28.08,64.49,2.17
2023-12-03 17:00:00,0.0,26.21,73.92,2.28
2023-12-03 18:00:00,0.0,25.43,77.63,2.6
2023-12-03 19:00:00,0.0,24.59,82.43,2.62
2023-12-03 20:00:00,0.0,23.77,87.37,2.4
2023-12-03 21:00:00,0.0,23.2,90.49,2.23
2023-12-03 22:00:00,0.0,22.69,92.51,2.07
2023-12-03 23:00:00,0.0,22.44,92.26,2.04
2023-12-04 00:00:00,0.0,22.25,91.93,1.98
2023-12-04 01:00:00,0.0,21.98,92.28,1.94
2023-12-04 02:00:00,0.0,21.66,92.92,1.91
2023-12-04 03:00:00,0.0,21.28,93.73,1.91
2023-12-04 04:00:00,0.0,20.97,93.38,1.98
2023-12-04 05:00:00,0.0,20.8,92.27,2.01
2023-12-04 06:00:00,79.93,21.25,89.68,1.85
2023-12-04 07:00:00,295.25,23.41,78.53,1.74
2023-12-04 08:00:00,497.27,25.29,67.67,1.63
2023-12-04 09:00:00,649.65,26.78,60.13,1.61
2023-12-04 10:00:00,748.47,28.02,56.1,1.73
2023-12-04 11:00:00,746.95,28.9,55.49,1.92
2023-12-04 12:00:00,720.05,29.34,57.25,2.13
2023-12-04 13:00:00,596.08,29.35,59.75,2.24
2023-12-04 14:00:00,418.83,28.95,62.87,2.17
2023-12-04 15:00:00,236.05,28.3,66.56,1.98
2023-12-04 16:00:00,55.5,27.18,73.05,1.69
2023-12-04 17:00:00,0.0,25.37,83.85,1.31
2023-12-04 18:00:00,0.0,24.83,87.26,1.33
2023-12-04 19:00:00,0.0,24.52,89.25,1.4
2023-12-04 20:00:00,0.0,24.38,90.09,1.48
2023-12-04 21:00:00,0.0,24.39,90.11,1.56
2023-12-04 22:00:00,0.0,24.34,90.9,1.6
2023-12-04 23:00:00,0.0,24.28,92.0,1.68
2023-12-05 00:00:00,0.0,24.16,93.25,1.78
2023-12-05 01:00:00,0.0,24.1,93.91,1.86
2023-12-05 02:00:00,0.0,24.01,94.64,1.91
2023-12-05 03:00:00,0.0,23.95,95.33,1.99
2023-12-05 04:00:00,0.0,23.86,96.06,1.99
2023-12-05 05:00:00,0.0,23.8,96.17,1.99
2023-12-05 06:00:00,64.78,24.2,93.92,1.9
2023-12-05 07:00:00,263.52,26.08,84.16,2.07
2023-12-05 08:00:00,471.83,27.52,74.84,2.25
2023-12-05 09:00:00,627.78,28.63,68.88,2.31
2023-12-05 10:00:00,671.25,29.5,65.4,2.3
2023-12-05 11:00:00,669.3,30.09,63.25,2.3
2023-12-05 12:00:00,660.15,30.38,62.0,2.28
2023-12-05 13:00:00,548.45,30.34,61.97,2.24
2023-12-05 14:00:00,409.05,29.99,63.2,2.17
2023-12-05 15:00:00,231.55,29.37,65.87,2.07
2023-12-05 16:00:00,54.2,28.14,72.57,1.86
2023-12-05 17:00:00,0.0,26.43,82.53,1.57
2023-12-05 18:00:00,0.0,25.88,85.73,1.59
2023-12-05 19:00:00,0.0,25.43,88.25,1.62
2023-12-05 20:00:00,0.0,25.05,90.54,1.7
2023-12-05 21:00:00,0.0,24.71,93.0,1.8
2023-12-05 22:00:00,0.0,24.38,95.44,1.86
2023-12-05 23:00:00,0.0,24.12,97.0,1.93
2023-12-06 00:00:00,0.0,23.92,98.03,1.99
2023-12-06 01:00:00,0.0,23.74,98.78,2.0
2023-12-06 02:00:00,0.0,23.55,99.61,1.95
2023-12-06 03:00:00,0.0,23.37,100.0,1.93
2023-12-06 04:00:00,0.0,23.2,100.0,1.94
2023-12-06 05:00:00,0.0,23.04,100.0,1.92
2023-12-06 06:00:00,61.53,23.43,98.2,1.84
2023-12-06 07:00:00,262.0,25.38,86.89,1.99
2023-12-06 08:00:00,464.5,26.97,76.26,1.98
2023-12-06 09:00:00,625.62,28.41,66.98,1.88
2023-12-06 10:00:00,703.97,29.55,60.77,1.71
2023-12-06 11:00:00,665.15,30.28,58.0,1.52
2023-12-06 12:00:00,423.15,30.62,57.15,1.4
2023-12-06 13:00:00,359.25,30.54,58.09,1.32
2023-12-06 14:00:00,234.0,30.16,60.11,1.2
2023-12-06 15:00:00,136.27,29.53,63.28,1.0
2023-12-06 16:00:00,25.25,28.31,70.66,0.89
2023-12-06 17:00:00,0.0,26.34,82.41,0.89
2023-12-06 18:00:00,0.0,25.65,87.15,0.97
2023-12-06 19:00:00,0.0,25.23,90.49,1.02
2023-12-06 20:00:00,0.0,25.19,91.24,1.08
2023-12-06 21:00:00,0.0,25.03,92.03,0.94
2023-12-06 22:00:00,0.0,24.57,94.07,0.97
2023-12-06 23:00:00,0.0,24.38,94.66,1.2
2023-12-07 00:00:00,0.0,24.33,94.45,1.52
2023-12-07 01:00:00,0.0,24.29,94.43,1.78
2023-12-07 02:00:00,0.0,24.1,95.13,1.94
2023-12-07 03:00:00,0.0,23.93,95.37,2.07
2023-12-07 04:00:00,0.0,23.74,95.43,2.09
2023-12-07 05:00:00,0.0,23.55,95.44,2.11
2023-12-07 06:00:00,60.2,23.65,94.18,2.3
2023-12-07 07:00:00,260.45,24.85,88.05,2.56
2023-12-07 08:00:00,461.4,26.82,75.21,2.86
2023-12-07 09:00:00,631.45,28.53,63.93,2.88
2023-12-07 10:00:00,714.62,29.82,57.81,2.7
2023-12-07 11:00:00,744.38,30.65,54.72,2.53
2023-12-07 12:00:00,685.85,30.99,53.72,2.45
2023-12-07 13:00:00,608.45,30.84,54.54,2.47
2023-12-07 14:00:00,431.23,30.18,57.36,2.62
2023-12-07 15:00:00,238.62,29.19,61.91,2.86
2023-12-07 16:00:00,53.67,27.83,68.85,2.99
2023-12-07 17:00:00,0.0,26.38,76.95,3.02
2023-12-07 18:00:00,0.0,25.31,84.25,3.05
2023-12-07 19:00:00,0.0,24.56,90.05,2.95
2023-12-07 20:00:00,0.0,24.15,93.58,2.78
2023-12-07 21:00:00,0.0,24.02,94.96,2.62
2023-12-07 22:00:00,0.0,23.91,95.73,2.46
2023-12-07 23:00:00,0.0,23.82,96.16,2.39
2023-12-08 00:00:00,0.0,23.72,96.44,2.38
2023-12-08 01:00:00,0.0,23.65,96.43,2.39
2023-12-08 02:00:00,0.0,23.6,96.41,2.43
2023-12-08 03:00:00,0.0,23.56,96.4,2.44
2023-12-08 04:00:00,0.0,23.49,96.41,2.47
2023-12-08 05:00:00,0.0,23.48,96.36,2.49
2023-12-08 06:00:00,59.47,23.7,95.62,2.63
2023-12-08 07:00:00,246.98,24.6,92.42,2.87
2023-12-08 08:00:00,428.12,26.0,83.33,3.09
2023-12-08 09:00:00,584.92,27.74,72.05,3.16
2023-12-08 10:00:00,654.15,28.97,65.18,3.08
2023-12-08 11:00:00,675.35,29.7,61.98,3.04
2023-12-08 12:00:00,644.58,30.09,60.62,3.05
2023-12-08 13:00:00,558.85,30.12,60.58,3.09
2023-12-08 14:00:00,395.27,29.78,62.05,3.14
2023-12-08 15:00:00,224.6,28.97,65.73,3.16
2023-12-08 16:00:00,52.17,27.73,72.2,2.97
2023-12-08 17:00:00,0.0,26.41,79.8,2.86
2023-12-08 18:00:00,0.0,25.6,85.36,3.06
2023-12-08 19:00:00,0.0,24.84,90.98,2.91
2023-12-08 20:00:00,0.0,24.34,94.61,2.75
2023-12-08 21:00:00,0.0,24.06,96.23,2.54
2023-12-08 22:00:00,0.0,23.91,96.88,2.38
2023-12-08 23:00:00,0.0,23.76,97.3,2.31
2023-12-09 00:00:00,0.0,23.68,97.4,2.32
2023-12-09 01:00:00,0.0,23.53,97.47,2.36
2023-12-09 02:00:00,0.0,23.38,97.45,2.34
2023-12-09 03:00:00,0.0,23.25,97.45,2.35
2023-12-09 04:00:00,0.0,23.17,97.22,2.39
2023-12-09 05:00:00,0.0,23.09,97.06,2.43
2023-12-09 06:00:00,53.03,23.49,96.05,2.56
2023-12-09 07:00:00,241.73,24.75,92.89,2.91
2023-12-09 08:00:00,437.6,26.04,85.75,3.15
2023-12-09 09:00:00,602.78,27.81,73.28,3.64
2023-12-09 10:00:00,690.67,29.1,64.79,3.78
2023-12-09 11:00:00,738.2,29.89,60.28,3.77
2023-12-09 12:00:00,714.5,30.3,57.91,3.76
2023-12-09 13:00:00,566.4,30.34,57.03,3.72
2023-12-09 14:00:00,411.3,30.02,57.84,3.69
2023-12-09 15:00:00,233.95,29.34,60.41,3.61
2023-12-09 16:00:00,53.92,28.11,66.34,3.27
2023-12-09 17:00:00,0.0,26.58,75.32,2.83
2023-12-09 18:00:00,0.0,25.77,81.73,2.86
2023-12-09 19:00:00,0.0,25.04,88.44,2.75
2023-12-09 20:00:00,0.0,24.54,93.45,2.7
2023-12-09 21:00:00,0.0,24.34,95.55,2.59
2023-12-09 22:00:00,0.0,24.28,96.18,2.52
2023-12-09 23:00:00,0.0,24.23,96.64,2.44
2023-12-10 00:00:00,0.0,24.15,96.91,2.38
2023-12-10 01:00:00,0.0,24.05,96.73,2.47
2023-12-10 02:00:00,0.0,23.99,96.62,2.47
2023-12-10 03:00:00,0.0,23.81,96.7,2.4
2023-12-10 04:00:00,0.0,23.68,96.67,2.38
2023-12-10 05:00:00,0.0,23.64,96.61,2.39
2023-12-10 06:00:00,40.38,23.93,96.3,2.54
2023-12-10 07:00:00,177.95,24.81,94.68,2.9
2023-12-10 08:00:00,306.15,25.78,90.12,3.28
2023-12-10 09:00:00,378.17,26.97,82.09,3.57
2023-12-10 10:00:00,617.53,27.91,75.95,3.65
2023-12-10 11:00:00,651.55,28.38,72.73,3.72
2023-12-10 12:00:00,561.45,28.5,71.61,3.76
2023-12-10 13:00:00,431.67,28.47,71.37,3.75
2023-12-10 14:00:00,323.58,28.17,72.58,3.67
2023-12-10 15:00:00,186.65,27.4,76.84,3.48
2023-12-10 16:00:00,41.65,26.28,83.83,3.17
2023-12-10 17:00:00,0.0,25.21,89.86,3.03
2023-12-10 18:00:00,0.0,24.69,92.75,3.07
2023-12-10 19:00:00,0.0,24.38,94.53,2.93
2023-12-10 20:00:00,0.0,24.28,95.23,2.67
2023-12-10 21:00:00,0.0,24.3,95.5,2.48
2023-12-10 22:00:00,0.0,24.37,95.66,2.39
2023-12-10 23:00:00,0.0,24.45,95.54,2.33
2023-12-11 00:00:00,0.0,24.53,95.31,2.28
2023-12-11 01:00:00,0.0,24.58,94.99,2.2
2023-12-11 02:00:00,0.0,24.53,94.56,2.14
2023-12-11 03:00:00,0.0,24.4,94.31,2.14
2023-12-11 04:00:00,0.0,24.19,94.17,2.15
2023-12-11 05:00:00,0.0,24.0,94.34,2.21
2023-12-11 06:00:00,56.88,24.22,94.34,2.33
2023-12-11 07:00:00,260.48,25.11,92.97,2.64
2023-12-11 08:00:00,466.5,25.8,88.55,2.79
2023-12-11 09:00:00,600.6,26.82,80.73,2.92
2023-12-11 10:00:00,683.45,27.77,74.69,2.91
2023-12-11 11:00:00,725.92,28.45,70.85,2.87
2023-12-11 12:00:00,660.0,28.79,68.81,2.82
2023-12-11 13:00:00,603.78,28.84,68.48,2.79
2023-12-11 14:00:00,449.0,28.58,70.05,2.72
2023-12-11 15:00:00,255.85,27.97,74.77,2.45
2023-12-11 16:00:00,60.17,26.87,82.1,2.21
2023-12-11 17:00:00,0.0,25.61,88.21,2.13
2023-12-11 18:00:00,0.0,25.23,90.05,2.27
2023-12-11 19:00:00,0.0,24.84,92.2,2.32
2023-12-11 20:00:00,0.0,24.46,94.43,2.31
2023-12-11 21:00:00,0.0,24.15,96.01,2.31
2023-12-11 22:00:00,0.0,23.91,96.81,2.32
2023-12-11 23:00:00,0.0,23.87,96.8,2.43
2023-12-12 00:00:00,0.0,23.93,96.68,2.5
2023-12-12 01:00:00,0.0,23.81,96.82,2.49
2023-12-12 02:00:00,0.0,23.68,96.7,2.45
2023-12-12 03:00:00,0.0,23.54,96.72,2.41
2023-12-12 04:00:00,0.0,23.43,96.68,2.4
2023-12-12 05:00:00,0.0,23.38,96.63,2.41
2023-12-12 06:00:00,54.12,23.69,96.08,2.49
2023-12-12 07:00:00,253.2,24.71,93.38,2.88
2023-12-12 08:00:00,463.5,25.77,87.38,3.26
2023-12-12 09:00:00,624.7,26.99,77.68,3.63
2023-12-12 10:00:00,716.03,27.91,70.51,3.58
2023-12-12 11:00:00,765.5,28.52,65.8,3.42
2023-12-12 12:00:00,707.75,28.89,62.76,3.3
2023-12-12 13:00:00,612.78,29.01,61.14,3.27
2023-12-12 14:00:00,442.8,28.71,61.83,3.28
2023-12-12 15:00:00,246.6,27.96,66.0,3.17
2023-12-12 16:00:00,49.58,26.73,74.1,2.96
2023-12-12 17:00:00,0.0,25.6,80.99,2.91
2023-12-12 18:00:00,0.0,25.1,85.52,3.02
2023-12-12 19:00:00,0.0,24.56,90.48,2.84
